date,Close,High,Low,Open,Volume,sentiment_mean,sentiment_3d,sentiment_7d,sentiment_14d
2010-05-28,19.414533615112305,19.655335244801904,19.309183888879737,19.444634357054394,67496900.0,0.0,0.0,0.0,0.0
2010-06-01,19.482257843017578,19.798308440674884,19.203833170844653,19.21135835594153,76152400.0,0.0,0.0,0.0,0.0
2010-06-02,19.91118049621582,19.926230864255064,19.361854980322207,19.610180311841383,65718800.0,0.0,0.0,0.0,0.0
2010-06-03,20.212188720703125,20.264863590771203,19.87356250557611,19.978912245712266,67837000.0,0.0,0.0,0.0,0.0
2010-06-04,19.407007217407227,19.993957252382586,19.279081952169644,19.640282194505584,89832200.0,0.0,0.0,0.0,0.0
2010-06-07,19.0307674407959,19.437117585947533,18.993141497079918,19.42959239720434,80456200.0,0.0,0.0,0.0,0.0
2010-06-08,18.895309448242188,19.008184364226032,18.5491580792383,19.00065917845612,87355000.0,0.0,0.0,0.0,0.0
2010-06-09,18.654502868652344,19.20382832455553,18.624402135861075,18.97807713446684,87794000.0,0.0,0.0,0.0,0.0
2010-06-10,18.812532424926758,18.925407332419855,18.64698265628904,18.91035696201216,78930900.0,1.0,0.3333333333333333,0.14285714285714285,0.07142857142857142
2010-06-11,19.309186935424805,19.354336620179147,18.639461109652096,18.842636843970535,68057700.0,0.0,0.3333333333333333,0.14285714285714285,0.07142857142857142
2010-06-14,19.188777923583984,19.53492773836821,19.16620237403121,19.459678777089508,50972400.0,0.0,0.3333333333333333,0.14285714285714285,0.07142857142857142
2010-06-15,20.001489639282227,20.054164514180584,19.369388269936564,19.37691345710529,81641500.0,0.0,0.0,0.14285714285714285,0.07142857142857142
2010-06-16,19.80582618713379,20.001476620323622,19.738100981980317,19.91870105062899,48698000.0,0.0,0.0,0.14285714285714285,0.07142857142857142
2010-06-17,19.843460083007812,20.069209900834394,19.595134709285638,19.98643429783289,47995500.0,0.0,0.0,0.14285714285714285,0.07142857142857142
2010-06-18,19.89613151550293,19.963856736234202,19.692955853309112,19.843456662774628,52075600.0,0.0,0.0,0.14285714285714285,0.07142857142857142
2010-06-21,19.527406692504883,20.234756786319032,19.48225558715171,20.151982630402475,54625300.0,0.0,0.0,0.0,0.07142857142857142
2010-06-22,19.391958236694336,19.90365933427563,19.384433051696696,19.685433275190903,55985400.0,0.0,0.0,0.0,0.07142857142857142
2010-06-23,19.045808792114258,19.399485345668413,18.978083555701012,19.399485345668413,61466200.0,0.0,0.0,0.0,0.07142857142857142
2010-06-24,18.812532424926758,19.354332842063016,18.759857563782134,19.1586823326099,85243400.0,0.0,0.0,0.0,0.07142857142857142
2010-06-25,18.4588565826416,18.895307259769453,18.293305385442657,18.850156150379416,156256700.0,0.0,0.0,0.0,0.07142857142857142
2010-06-28,18.293304443359375,18.519055672836856,18.15033024350071,18.44380526301103,73784800.0,0.0,0.0,0.0,0.07142857142857142
2010-06-29,17.540796279907227,18.21052308373183,17.39029695504629,18.1578468129848,119882100.0,0.0,0.0,0.0,0.07142857142857142
2010-06-30,17.3150577545166,17.819233760651475,17.269908071435395,17.533282418811222,81050500.0,0.0,0.0,0.0,0.0
2010-07-01,17.427936553955078,17.548336692457337,17.104360643499177,17.375261672770698,92239400.0,0.0,0.0,0.0,0.0
2010-07-02,17.510705947875977,17.66873053512075,17.34515473996352,17.578431181061553,62485100.0,0.0,0.0,0.0,0.0
2010-07-06,17.924577713012695,18.127753374210773,17.74397760370843,17.834278376001606,73592000.0,0.0,0.0,0.0,0.0
2010-07-07,18.28577423095703,18.300824595840357,17.766549560018436,17.924574085447976,79965300.0,0.0,0.0,0.0,0.0
2010-07-08,18.36855697631836,18.52658299874628,18.037455995983667,18.51153262798508,50758100.0,0.0,0.0,0.0,0.0
2010-07-09,18.26320457458496,18.368554283906807,18.172903798536137,18.308354244968303,53806100.0,0.0,0.0,0.0,0.0
2010-07-12,18.684606552124023,18.72975622662727,18.376081145000995,18.38360632996525,49854200.0,-1.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-07-13,18.910356521606445,19.038281796527972,18.737281571795638,18.91788170663504,61928700.0,0.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-07-14,19.14363670349121,19.271562003484043,18.90283647651237,19.1887863872291,72808100.0,0.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-07-15,19.19630241394043,19.25650244195983,18.79747633126073,19.18877723102777,56934700.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-07-16,18.729761123657227,19.294137225995946,18.722235936725458,19.196312666448268,65064800.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-07-19,18.9856014251709,19.038276269797485,18.744801315288278,18.782425794226736,38181800.0,-1.0,-0.3333333333333333,-0.2857142857142857,-0.14285714285714285
2010-07-20,19.17373275756836,19.17373275756836,18.58678266282141,18.707182755860902,45530700.0,0.0,-0.3333333333333333,-0.2857142857142857,-0.14285714285714285
2010-07-21,18.902828216552734,19.30165287998126,18.7974770868228,19.264028399187527,73297300.0,-1.0,-0.6666666666666666,-0.2857142857142857,-0.21428571428571427
2010-07-22,19.444631576538086,19.55750647211545,19.166205494517232,19.196306232155017,73016400.0,0.0,-0.3333333333333333,-0.2857142857142857,-0.21428571428571427
2010-07-23,19.42205810546875,19.580084124444113,19.000657780338315,19.444633661117322,108520100.0,-0.5,-0.5,-0.35714285714285715,-0.25
2010-07-26,19.640275955200195,19.71552634060192,19.414524798995025,19.45967589140509,67249900.0,0.0,-0.16666666666666666,-0.35714285714285715,-0.25
2010-07-27,19.685434341430664,19.745634389390176,19.53493350389071,19.670383970620197,60672100.0,0.0,-0.16666666666666666,-0.35714285714285715,-0.25
2010-07-28,19.527406692504883,19.708006808071186,19.437105917080665,19.617706032646968,69704800.0,0.0,0.0,-0.21428571428571427,-0.25
2010-07-29,19.58761215209961,19.873562055398622,19.26403631725959,19.662861144616567,69446200.0,0.0,0.0,-0.21428571428571427,-0.25
2010-07-30,19.42205810546875,19.444633661117322,19.075908197217903,19.376908429453927,83534800.0,0.0,0.0,-0.07142857142857142,-0.17857142857142858
2010-08-02,19.81336212158203,19.85098661807098,19.37691136001057,19.557511526666087,55044600.0,0.0,0.0,-0.07142857142857142,-0.17857142857142858
2010-08-03,19.685434341430664,19.828409993565387,19.54245868929594,19.7155350830516,56877700.0,0.0,0.0,0.0,-0.17857142857142858
2010-08-04,19.36185646057129,19.74563226321984,19.14363184844694,19.677907037147612,78531900.0,0.0,0.0,0.0,-0.17857142857142858
2010-08-05,19.090959548950195,19.248984140765902,18.970558014584668,19.181258905621345,64922100.0,0.0,0.0,0.0,-0.17857142857142858
2010-08-06,19.226409912109375,19.23393509823221,18.827585094576754,18.947985201977072,55982100.0,0.0,0.0,0.0,-0.10714285714285714
2010-08-09,19.271564483642578,19.361863862739458,19.090964290166063,19.226413358811385,57096500.0,0.0,0.0,0.0,-0.10714285714285714
2010-08-10,18.865205764770508,19.068381443043272,18.72223012799165,19.060856258446258,87257700.0,0.0,0.0,0.0,-0.03571428571428571
2010-08-11,18.707183837890625,18.73728314525029,18.481432573922305,18.571733366566114,76746900.0,0.0,0.0,0.0,-0.03571428571428571
2010-08-12,18.428762435913086,18.571738129566373,18.330937867802593,18.376087558062608,70240500.0,0.0,0.0,0.0,0.0
2010-08-13,18.36103630065918,18.5642120499911,18.24063617556235,18.323411799797437,45263500.0,-1.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-08-16,18.4362850189209,18.51906063543913,18.285784158939126,18.3309352781032,40909700.0,0.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-08-17,18.693498611450195,18.882627499593266,18.6102828818657,18.693498611450195,52912600.0,0.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-08-18,18.776718139648438,18.875065981867067,18.466546839615688,18.670806410741378,46818900.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-08-19,18.489242553710938,18.716196667407097,18.315242860742213,18.625415599104258,54064600.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-08-20,18.330371856689453,18.45897956089934,18.307677313142314,18.39089304438005,49560100.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-08-23,18.368192672729492,18.64053720945463,18.337931367016434,18.48923500970477,51643000.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-08-24,18.18663215637207,18.421151542439333,18.156370845685345,18.224457351791763,66522500.0,0.0,0.0,0.0,-0.07142857142857142
2010-08-25,18.232023239135742,18.322804288105214,18.058025026161957,18.156371403035344,47404800.0,0.0,0.0,0.0,-0.07142857142857142
2010-08-26,18.020193099975586,18.300104378546575,17.997498565860596,18.224452564640497,49105300.0,0.0,0.0,0.0,-0.07142857142857142
2010-08-27,18.103416442871094,18.17150295442321,17.78567986994082,18.065589801487235,60939400.0,0.0,0.0,0.0,-0.07142857142857142
2010-08-30,17.884021759033203,18.02019474792955,17.853761896466494,17.95967357985767,45453100.0,0.0,0.0,0.0,-0.07142857142857142
2010-08-31,17.75541877746582,17.95211298628956,17.641941737781814,17.85376660334711,66074600.0,0.0,0.0,0.0,-0.07142857142857142
2010-09-01,18.080718994140625,18.11854563246186,17.80837441292128,17.906720786679074,65235900.0,0.0,0.0,0.0,-0.07142857142857142
2010-09-02,18.110986709594727,18.11855203993439,17.936986997660938,18.065594727556753,48837100.0,0.0,0.0,0.0,0.0
2010-09-03,18.37575912475586,18.496801469145527,18.30767262566935,18.337932490297487,64189100.0,0.0,0.0,0.0,0.0
2010-09-07,18.126110076904297,18.38332545367642,18.095850208251623,18.232023224535542,51928700.0,0.0,0.0,0.0,0.0
2010-09-08,18.103416442871094,18.307675977527445,17.959678091490087,18.209328152868242,65512400.0,0.0,0.0,0.0,0.0
2010-09-09,18.16393280029297,18.31523499681345,18.148802147759387,18.300105787218317,46028900.0,0.0,0.0,0.0,0.0
2010-09-10,18.042892456054688,18.17906545800009,17.997501936385756,18.141238822493808,58284300.0,0.0,0.0,0.0,0.0
2010-09-13,18.996103286743164,19.132276297720903,18.22445718649511,18.307674347190105,114680400.0,0.0,0.0,0.0,0.0
2010-09-14,18.935583114624023,19.177667839025617,18.829669965494244,18.94314844262892,87160400.0,0.0,0.0,0.0,0.0
2010-09-15,19.0036678314209,19.079318218457438,18.852364171470537,18.988537176838133,56201900.0,0.0,0.0,0.0,0.0
2010-09-16,19.162532806396484,19.192794111504554,18.950707999455346,18.958273325732364,44548300.0,0.0,0.0,0.0,0.0
2010-09-17,19.07931900024414,19.313839827070698,18.973407299702277,19.215492011191508,70341600.0,0.0,0.0,0.0,0.0
2010-09-20,19.23818588256836,19.30627238056942,18.99610119764838,19.124708866879434,49838700.0,0.0,0.0,0.0,0.0
2010-09-21,19.0263671875,19.230626747266346,18.973411325991467,19.230626747266346,52675700.0,0.0,0.0,0.0,0.0
2010-09-22,18.617847442626953,18.89019204912131,18.42871856228475,18.82967086512936,94299400.0,0.0,0.0,0.0,0.0
2010-09-23,18.48166847229004,18.60271080133418,18.428712633700524,18.542189636812108,46201800.0,0.0,0.0,0.0,0.0
2010-09-24,18.746450424194336,18.761579634183153,18.59514678079831,18.640537296641725,51948800.0,0.0,0.0,0.0,0.0
2010-09-27,18.708627700805664,18.905321901141857,18.602715994062635,18.799410194398824,43603300.0,0.0,0.0,0.0,0.0
2010-09-28,18.67080307006836,18.83723596327746,18.42115300878529,18.761584123477387,56041200.0,0.0,0.0,0.0,0.0
2010-09-29,18.534629821777344,18.65567218681099,18.458977982896613,18.632976202265127,44318900.0,0.0,0.0,0.0,0.0
2010-09-30,18.52706527709961,18.78428067440837,18.428718892452785,18.617847776183414,61262700.0,0.0,0.0,0.0,0.0
2010-10-01,18.4438419342041,18.776709062197426,18.38332076938153,18.738883875285218,62672300.0,0.0,0.0,0.0,0.0
2010-10-04,18.08827781677246,18.14879897338269,17.989931478382665,18.12610299855203,98143400.0,0.0,0.0,0.0,0.0
2010-10-05,18.421152114868164,18.49680395099711,18.088284901664064,18.2017619343881,78152900.0,0.0,0.0,0.0,0.0
2010-10-06,18.48166847229004,18.56488561460978,18.254713023128485,18.398451329970296,50489700.0,0.0,0.0,0.0,0.0
2010-10-07,18.557321548461914,18.723754401461495,18.368192716123918,18.62540804353867,50096100.0,0.0,0.0,0.0,0.0
2010-10-08,18.587587356567383,18.648108544555768,18.43628510806589,18.62541400089696,41327800.0,0.0,0.0,0.0,0.0
2010-10-11,18.60271453857422,18.71619156448306,18.534628034441177,18.71619156448306,27587800.0,0.0,0.0,0.0,0.0
2010-10-12,18.78428077697754,18.85993261947065,18.481674849943968,18.648107749077713,50141500.0,0.0,0.0,0.0,0.0
2010-10-13,19.170103073120117,19.321406751776976,18.82967051761159,18.92801834162019,75336500.0,0.0,0.0,0.0,0.0
2010-10-14,19.086881637573242,19.170098786520324,18.912883456082522,19.132273596783556,51949100.0,0.0,0.0,0.0,0.0
2010-10-15,19.321409225463867,19.328973111720163,19.086888349226545,19.185236185826454,68954800.0,0.0,0.0,0.0,0.0
2010-10-18,19.533226013183594,19.631573816261188,19.253316143061078,19.359227829816785,48330500.0,0.0,0.0,0.0,0.0
2010-10-19,18.988544464111328,19.192804050551846,18.87506739706855,19.117152191543596,66150900.0,0.0,0.0,0.0,0.0
2010-10-20,19.14740753173828,19.215494044416317,18.988539964115432,19.109582332667753,56283600.0,0.0,0.0,0.0,0.0
2010-10-21,19.230623245239258,19.321405736249638,18.950711887317766,19.21549258958107,50032400.0,0.0,0.0,0.0,0.0
2010-10-22,19.200363159179688,19.32140696923076,19.117147433626794,19.306276312607025,25837900.0,0.0,0.0,0.0,0.0
2010-10-25,19.056625366210938,19.17766772770915,19.04149471028897,19.094450563077093,50912400.0,-1.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-10-26,19.59375,19.646705850990852,18.958276902232328,19.003668868457673,69304200.0,0.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-10-27,19.707229614257812,19.752621586436245,19.38192913794583,19.510536839906905,64805500.0,0.0,-0.3333333333333333,-0.14285714285714285,-0.07142857142857142
2010-10-28,19.8812255859375,19.956875972935446,19.608879575341252,19.828268294924843,80730300.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-10-29,20.176267623901367,20.577221342087377,20.032529280711856,20.53939470285922,114193200.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-11-01,20.388092041015625,20.592350116747205,20.198963177714695,20.335134747222845,61912100.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-11-02,20.72095489501953,20.743650874890058,20.441045024642275,20.471304888197796,54402100.0,0.0,0.0,-0.14285714285714285,-0.07142857142857142
2010-11-03,20.448619842529297,20.79661637110283,20.395662531584502,20.77392038069792,110255300.0,0.0,0.0,0.0,-0.07142857142857142
2010-11-04,20.531824111938477,20.75121423440766,20.433477761032606,20.736083582594947,93599300.0,0.0,0.0,0.0,-0.07142857142857142
2010-11-05,20.312442779541016,20.569658181639966,20.070358034727626,20.554527524354405,110953700.0,0.0,0.0,0.0,-0.07142857142857142
